albumArtist,artist,album,track,rating,key,artistKey,albumKey,trackNum,discNum
múm,múm,Sing Along to Songs You Don't Know,A River Don't Stop to Breathe,4,101177,79695,101173,4,1
múm,múm,Sing Along to Songs You Don't Know,Kay-ray-kú-kú-kó-kex,6,101182,79695,101173,9,1
múm,múm,Yesterday Was Dramatic - Today Is OK,I'm 9 Today,6,79718,79695,79717,1,1
múm,múm,Yesterday Was Dramatic - Today Is OK,Smell Memory,6,79719,79695,79717,2,1
múm,múm,Yesterday Was Dramatic - Today Is OK,There Is a Number of Small Things,6,79720,79695,79717,3,1
múm,múm,Yesterday Was Dramatic - Today Is OK,Random Summer,6,79721,79695,79717,4,1
múm,múm,Yesterday Was Dramatic - Today Is OK,Asleep on a Train,6,79722,79695,79717,5,1
múm,múm,Yesterday Was Dramatic - Today Is OK,Awake on a Train,6,79723,79695,79717,6,1
Natalie Prass,Natalie Prass,Natalie Prass,My Baby Don't Understand Me,8,76418,76416,76417,1,1
The National,The National,Alligator,City Middle,4,79666,79628,79654,12,1
The National,The National,Boxer,Fake Empire,6,79669,79628,79668,1,1
The National,The National,Boxer,Apartment Story,8,79675,79628,79668,7,1
The National,The National,High Violet,Lemonworld,6,79649,79628,79642,7,1
The National,The National,High Violet,Vanderlyle Crybaby Geeks,6,79653,79628,79642,11,1
The National,The National,Trouble Will Find Me,Pink Rabbits,8,79693,79628,79681,12,1
Neon Neon,Neon Neon,Stainless Style,I Told Her On Alderaan,6,79618,79614,79615,3,1
Neon Neon,Neon Neon,Stainless Style,I Lust U,6,79622,79614,79615,7,1
Nicholas Britell,Nicholas Britell,Moonlight,The Middle of the World,6,98210,98204,98205,5,1
Nicholas Britell,Nicholas Britell,Moonlight,Chiron's Theme,8,98213,98204,98205,8,1
Noname,Noname,Room 25,Self,8,106852,76061,106851,1,1
Noname,Noname,Room 25,Blaxploitation,4,106853,76061,106851,2,1
Noname,Noname feat. Adam Ness,Room 25,Prayer Song,6,106854,76061,106851,3,1
Noname,Noname feat. Phoelix,Room 25,Window,6,106855,76061,106851,4,1
Noname,Noname,Room 25,Don't Forget About Me,8,106856,76061,106851,5,1
Noname,Noname,Room 25,Regal,6,106857,76061,106851,6,1
Noname,Noname feat. Ravyn Lenae,Room 25,Montego Bae,6,106858,76061,106851,7,1
Noname,Noname feat. Smino & Saba,Room 25,Ace,10,106859,76061,106851,8,1
Noname,Noname feat. Phoelix & Benjamin Earl Turner,Room 25,Part of Me,4,106860,76061,106851,9,1
Noname,Noname,Room 25,With You,6,106861,76061,106851,10,1
Noname,Noname feat. Yaw & Adam Ness,Room 25,no name,6,106862,76061,106851,11,1
nonkeen,nonkeen,the gamble,the invention mother,6,76248,76246,76247,1,1
nonkeen,nonkeen,the gamble,saddest continent on earth,6,76249,76246,76247,2,1
nonkeen,nonkeen,the gamble,ceramic people,6,76250,76246,76247,3,1
nonkeen,nonkeen,the gamble,animal farm,6,76251,76246,76247,4,1
nonkeen,nonkeen,the gamble,this beautiful mess,6,76252,76246,76247,5,1
nonkeen,nonkeen,the gamble,capstan,4,76253,76246,76247,6,1
nonkeen,nonkeen,the gamble,chasing god through palmyra,6,76254,76246,76247,7,1
nonkeen,nonkeen,the gamble,pink flirt,6,76255,76246,76247,8,1
nonkeen,nonkeen,the gamble,re:turn!,6,76256,76246,76247,9,1
NxWorries,NxWorries,Yes Lawd!,Wngs,6,76029,76025,76026,3,1
Frank Ocean,Frank Ocean,Channel Orange,Thinkin Bout You,8,103517,99731,99750,2,1
Frank Ocean,Frank Ocean,Channel Orange,Sweet Life,6,103520,99731,99750,5,1
Frank Ocean,Frank Ocean,Channel Orange,Pyramids,8,103513,99731,99750,10,1
Frank Ocean,Frank Ocean,Channel Orange,Monks,4,103511,99731,99750,13,1
Frank Ocean,Frank Ocean,Channel Orange,Bad Religion,8,103512,99731,99750,14,1
Frank Ocean,Frank Ocean,Channel Orange,End,4,103510,99731,99750,17,1
Frank Ocean,Frank Ocean,"nostalgia,ULTRA.",Novacane,8,103497,99731,103494,3,1
Ólafur Arnalds,Ólafur Arnalds,For Now I Am Winter,For Now I Am Winter,6,76340,76327,76337,3,1
Ólafur Arnalds,Ólafur Arnalds,For Now I Am Winter,Words Of Amber,4,76342,76327,76337,5,1
Ólafur Arnalds,Ólafur Arnalds,For Now I Am Winter,"Hands, Be Still",6,76344,76327,76337,7,1
Ólafur Arnalds & Nils Frahm,Ólafur Arnalds & Nils Frahm,Loon,Four,6,76319,76317,76318,1,1
Ólafur Arnalds & Nils Frahm,Ólafur Arnalds & Nils Frahm,Loon,W,6,76322,76317,76318,4,1
Ólafur Arnalds & Nils Frahm,Ólafur Arnalds & Nils Frahm,Loon,M,6,76323,76317,76318,5,1
Oscar Peterson,Oscar Peterson,Oscar Peterson Plays the Cole Porter Songbook,It's De-Lovely,10,99633,99595,99621,12,1
Oscar Peterson,Oscar Peterson,Oscar Peterson Plays the George Gershwin Songbook,Love Walked In,6,99637,99595,99634,3,1
Oscar Peterson,Oscar Peterson,Oscar Peterson Plays the George Gershwin Songbook,I Was Doing All Right,6,99638,99595,99634,4,1
Oscar Peterson,Oscar Peterson,Oscar Peterson Plays the George Gershwin Songbook,"Oh, Lady Be Good",4,99640,99595,99634,6,1
Oscar Peterson,Oscar Peterson,Oscar Peterson Plays the George Gershwin Songbook,It Ain't Necessarily So,8,99649,99595,99634,15,1
Oscar Peterson,Oscar Peterson,Oscar Peterson Plays the George Gershwin Songbook,'s Wonderful,6,99654,99595,99634,20,1
Oscar Peterson,Oscar Peterson,Oscar Peterson Plays the George Gershwin Songbook,"Oh, Lady Be Good",4,99655,99595,99634,21,1
Otis Redding,Otis Redding,Otis Blue: Otis Redding Sings Soul,Down in the Valley,8,102722,77428,102721,4,1
Otis Redding,Otis Redding,Otis Blue: Otis Redding Sings Soul,I've Been Loving You Too Long,10,77457,77428,102721,5,2
Otis Redding,Otis Redding,Unknown Album,Shout Bamalama,8,102869,77428,102868,1,1
Panda Bear,Panda Bear,Live at Governor's Island,Ponytail,6,79569,79382,79563,6,1
Panda Bear,Panda Bear,Live at Governor's Island,Last Night At The Jetty,6,79570,79382,79563,7,1
Panda Bear,Panda Bear,Person Pitch,Comfy in Nautica,6,79544,79382,101074,1,1
Panda Bear,Panda Bear,Person Pitch,Take Pills,8,79545,79382,101074,2,1
Panda Bear,Panda Bear,Person Pitch,Bros,6,79546,79382,101074,3,1
Panda Bear,Panda Bear,Person Pitch,I'm Not,6,79547,79382,101074,4,1
Panda Bear,Panda Bear,Person Pitch,Good Girl / Carrots,6,101075,79382,101074,5,1
Panda Bear,Panda Bear,Person Pitch,Search for Delicious,4,101076,79382,101074,6,1
Panda Bear,Panda Bear,Person Pitch,Ponytail,6,79550,79382,101074,7,1
Panda Bear,Panda Bear,Tomboy,Tomboy,4,79553,79382,79551,2,1
Panda Bear,Panda Bear,Tomboy,Last Night At The Jetty,4,79556,79382,79551,5,1
Passion Pit,Passion Pit,Gossamer,Constant Conversations,8,103634,79523,103630,4,1
Passion Pit,Passion Pit,Gossamer,Cry Like a Ghost,6,103636,79523,103630,6,1
Passion Pit,Passion Pit,Gossamer,Love Is Greed,6,103640,79523,103630,10,1
Passion Pit,Passion Pit,Manners,Little Secrets,8,79526,79523,79524,2,1
Passion Pit,Passion Pit,Manners,Moth's Wings,6,79527,79523,79524,3,1
Passion Pit,Passion Pit,Manners,To Kingdom Come,6,79532,79523,79524,8,1
Passion Pit,Passion Pit,Manners,Sleepyhead,8,79533,79523,79524,9,1
Passion Pit,Passion Pit,Manners,Let Your Love Grow Tall,6,79534,79523,79524,10,1
Patrick Cleandenim,Patrick Cleandenim,Baby Comes Home,Hypnotized,6,106889,86463,106887,2,1
Patrick Cleandenim,Patrick Cleandenim,Baby Comes Home,Cognac and Caviar,6,106890,86463,106887,3,1
Patrick Cleandenim,Patrick Cleandenim,Baby Comes Home,Rocket to the Moon,4,106894,86463,106887,7,1
Patrick Cleandenim,Patrick Cleandenim,Baby Comes Home,Birds of Fashion,6,106895,86463,106887,8,1
Pelle Carlberg,Pelle Carlberg,In A Nutshell,Middleclass Kid,6,82760,82753,82754,6,1
Penguin Cafe,Penguin Cafe,Handfuls of Night,Winter Sun,6,88257,75873,88256,1,1
Penguin Cafe,Penguin Cafe,Handfuls of Night,Chinstrap,6,88258,75873,88256,2,1
Penguin Cafe,Penguin Cafe,Handfuls of Night,Chapter,6,88259,75873,88256,3,1
Penguin Cafe,Penguin Cafe,The Imperfect Sea,Control 1 (Interlude),4,75877,75873,75874,3,1
Penguin Cafe,Penguin Cafe,The Imperfect Sea,Wheels Within Wheels,6,75883,75873,75874,9,1
Penguin Cafe Orchestra,Penguin Cafe Orchestra,A History,Scherzo and Trio,10,103368,90787,90837,6,4
Penguin Cafe Orchestra,Penguin Cafe Orchestra,Union Cafe,Scherzo and Trio,10,103391,90787,103390,1,1
Perfume Genius,Perfume Genius,Put Your Back N 2 It,Awol Marine,6,76590,76576,76589,1,1
Perfume Genius,Perfume Genius,Put Your Back N 2 It,Normal Song,6,76591,76576,76589,2,1
Perfume Genius,Perfume Genius,Put Your Back N 2 It,No Tear,6,76592,76576,76589,3,1
Perfume Genius,Perfume Genius,Put Your Back N 2 It,17,6,76593,76576,76589,4,1
Perfume Genius,Perfume Genius,Put Your Back N 2 It,Take Me Home,8,76594,76576,76589,5,1
Perfume Genius,Perfume Genius,Put Your Back N 2 It,Dirge,6,76595,76576,76589,6,1
Perfume Genius,Perfume Genius,Put Your Back N 2 It,Dark Parts,8,76596,76576,76589,7,1
Perfume Genius,Perfume Genius,Put Your Back N 2 It,All Waters,5,76597,76576,76589,8,1
Perfume Genius,Perfume Genius,Put Your Back N 2 It,Hood,6,76598,76576,76589,9,1
Perfume Genius,Perfume Genius,Put Your Back N 2 It,Put Your Back N 2 It,6,76599,76576,76589,10,1
Perfume Genius,Perfume Genius,Put Your Back N 2 It,Floating Spit,6,76600,76576,76589,11,1
Perfume Genius,Perfume Genius,Put Your Back N 2 It,Sister Song,6,76601,76576,76589,12,1
Perfume Genius,Perfume Genius,Set My Heart On Fire Immediately,Describe,8,90218,76576,90216,2,1
Perfume Genius,Perfume Genius,Set My Heart On Fire Immediately,On the Floor,8,90222,76576,90216,6,1
Perfume Genius,Perfume Genius,Too Bright,Queen,8,76579,76576,76577,2,1
Peter Bjorn And John,Peter Bjorn And John,Writer's Block,Young Folks,6,92245,83392,92244,3,1
Phoenix,Phoenix,Wolfgang Amadeus Phoenix,Lisztomania,6,83108,83106,83107,1,1
Phoenix,Phoenix,Wolfgang Amadeus Phoenix,Lasso,6,83113,83106,83107,6,1
Phosphorescent,Phosphorescent,Here's to Taking It Easy,Nothing Was Stolen (Love Me Foolishly),6,103708,82958,82959,2,1
Phosphorescent,Phosphorescent,Here's to Taking It Easy,We'll Be Here Soon,4,103710,82958,82959,3,1
Phosphorescent,Phosphorescent,Here's to Taking It Easy,"Hej, Me I'm Light",6,103714,82958,82959,7,1
Phosphorescent,Phosphorescent,Muchacho,Ride On / Right On,6,82989,82958,82986,3,1
Phosphorescent,Phosphorescent,Muchacho,Muchacho's Tune,6,82992,82958,82986,6,1
Phosphorescent,Phosphorescent,Muchacho,The Quotidian Beasts,6,82994,82958,82986,8,1
Phosphorescent,Phosphorescent,Unknown Album,Wolves,6,103703,82958,103701,3,1
Phosphorescent,Phosphorescent,Unknown Album,"My Dove, My Lamb",6,103702,82958,103701,6,1
The Postal Service,The Postal Service,Give Up,Sleeping In,6,83346,83342,83343,3,1
The Postal Service,The Postal Service,Give Up,Clark Gable,6,83349,83342,83343,6,1
Primal Scream,Primal Scream,Screamadelica,Higher Than the Sun,6,102804,86780,102802,4,1
Radiohead,Radiohead,In Rainbows,Nude,4,86545,86541,86542,3,NA
Radiohead,Radiohead,A Moon Shaped Pool,Burn the Witch,6,102524,86541,102523,1,1
Radiohead,Radiohead,A Moon Shaped Pool,Daydreaming,6,102525,86541,102523,2,1
Radiohead,Radiohead,A Moon Shaped Pool,Decks Dark,4,102526,86541,102523,3,1
Radiohead,Radiohead,A Moon Shaped Pool,Desert Island Disk,4,102527,86541,102523,4,1
Radiohead,Radiohead,A Moon Shaped Pool,Ful Stop,4,102528,86541,102523,5,1
Radiohead,Radiohead,A Moon Shaped Pool,Glass Eyes,4,102529,86541,102523,6,1
Radiohead,Radiohead,A Moon Shaped Pool,Identikit,6,102530,86541,102523,7,1
Radiohead,Radiohead,A Moon Shaped Pool,The Numbers,6,102531,86541,102523,8,1
Radiohead,Radiohead,A Moon Shaped Pool,Present Tense,6,102532,86541,102523,9,1
Radiohead,Radiohead,A Moon Shaped Pool,Tinker Tailor Soldier Sailor Rich Man Poor Man Beggar Man Thief,6,102533,86541,102523,10,1
Radiohead,Radiohead,A Moon Shaped Pool,True Love Waits,6,102534,86541,102523,11,1
Ratatat,Ratatat,LP3,Mi Viejo,4,79469,79435,79466,3,1
Ratatat,Ratatat,LP3,Gipsy Threat,6,79478,79435,79466,12,1
The Real Tuesday Weld,Sigur Rós,Valtari,Fjögur píanó,4,103232,79399,79418,8,1
Rhye,Rhye,Blood,Waste,8,101097,92812,101096,1,1
Rhye,Rhye,Blood,Taste,8,101098,92812,101096,2,1
Rhye,Rhye,Blood,Feel Your Weight,6,101099,92812,101096,3,1
Rhye,Rhye,Blood,Please,8,101100,92812,101096,4,1
Rhye,Rhye,Blood,Count to Five,4,101101,92812,101096,5,1
Rhye,Rhye,Blood,Song for You,4,101102,92812,101096,6,1
Rhye,Rhye,Blood,Blood Knows,6,101103,92812,101096,7,1
Rhye,Rhye,Blood,Stay Safe,6,101104,92812,101096,8,1
Rhye,Rhye,Blood,Phoenix,4,101105,92812,101096,9,1
Rhye,Rhye,Blood,Softly,4,101106,92812,101096,10,1
Rhye,Rhye,Blood,Sinful,4,101107,92812,101096,11,1
Rhye,Rhye,Spirit,Dark,4,101054,92812,101053,1,1
Rhye,Rhye,Spirit,Needed,4,101055,92812,101053,2,1
Rhye,Rhye,Spirit,Malibu Nights,4,101056,92812,101053,3,1
Rhye,Rhye,Spirit,Patience,4,101057,92812,101053,4,1
Rhye,Rhye,Spirit,Green Eyes,4,101058,92812,101053,5,1
Rhye,Rhye,Spirit,Wicked Dreams,4,101059,92812,101053,6,1
Rhye,Rhye,Spirit,Awake,4,101060,92812,101053,7,1
Rhye,Rhye,Spirit,Save Me,4,101061,92812,101053,8,1
Rhye,Rhye,Woman,Open,6,101109,92812,101108,1,1
Rhye,Rhye,Woman,The Fall,10,101110,92812,101108,2,1
Rhye,Rhye,Woman,Last Dance,6,101111,92812,101108,3,1
Rhye,Rhye,Woman,Verse,4,101112,92812,101108,4,1
Rhye,Rhye,Woman,Shed Some Blood,4,101113,92812,101108,5,1
Rhye,Rhye,Woman,3 Days,6,101114,92812,101108,6,1
Rhye,Rhye,Woman,One of Those Summer Days,4,101115,92812,101108,7,1
Rhye,Rhye,Woman,Major Minor Love,6,101116,92812,101108,8,1
Rhye,Rhye,Woman,Hunger,6,101117,92812,101108,9,1
Rhye,Rhye,Woman,Woman,4,101118,92812,101108,10,1
Rodriguez,Rodriguez,Searching for Sugar Man,Sugar Man,6,103562,87385,103541,1,1
Rodriguez,Rodriguez,Searching for Sugar Man,Crucify Your Mind,6,103563,87385,103541,2,1
Rodriguez,Rodriguez,Searching for Sugar Man,Cause,6,103564,87385,103541,3,1
Rodriguez,Rodriguez,Searching for Sugar Man,I Wonder,10,103565,87385,103541,4,1
Rodriguez,Rodriguez,Searching for Sugar Man,Like Janis,6,103566,87385,103541,5,1
Rodriguez,Rodriguez,Searching for Sugar Man,"This Is Not a Song, It's an Outburst: Or, The Establishment Blues",6,103567,87385,103541,6,1
Rodriguez,Rodriguez,Searching for Sugar Man,Can't Get Away,4,103568,87385,103541,7,1
Rodriguez,Rodriguez,Searching for Sugar Man,I Think of You,6,103569,87385,103541,8,1
Rodriguez,Rodriguez,Searching for Sugar Man,Inner City Blues,6,103570,87385,103541,9,1
Rodriguez,Rodriguez,Searching for Sugar Man,Sandrevan Lullaby - Lifestyles,4,103571,87385,103541,10,1
Rodriguez,Rodriguez,Searching for Sugar Man,Street Boy,6,103572,87385,103541,11,1
Rodriguez,Rodriguez,Searching for Sugar Man,A Most Disgusting Song,6,103573,87385,103541,12,1
Rodriguez,Rodriguez,Searching for Sugar Man,I'll Slip Away,6,103574,87385,103541,13,1
Rodriguez,Rodriguez,Searching for Sugar Man,Jane S. Piddy,6,103575,87385,103541,14,1
The Rolling Stones,The Rolling Stones,Exile on Main St.,Shake Your Hips,6,102743,79303,102740,3,1
The Rolling Stones,The Rolling Stones,Exile on Main St.,Happy,6,102750,79303,102740,10,1
The Rolling Stones,The Rolling Stones,Rolled Gold,Paint It Black,6,102785,79303,102769,16,1
SBTRKT,SBTRKT,SBTRKT,Heatwave,6,86052,86050,86051,1,1
SBTRKT,SBTRKT,SBTRKT,Hold On (feat. Sampha),8,86053,86050,86051,2,1
SBTRKT,SBTRKT,SBTRKT,Wildfire (feat. Little Dragon),6,86054,86050,86051,3,1
SBTRKT,SBTRKT,SBTRKT,Sanctuary (feat. Jessie Ware and Sampha),6,86055,86050,86051,4,1
SBTRKT,SBTRKT,SBTRKT,Trials of the Past (feat. Sampha),6,86056,86050,86051,5,1
SBTRKT,SBTRKT,SBTRKT,Right Thing to Do (feat. Jessie Ware),6,86057,86050,86051,6,1
SBTRKT,SBTRKT,SBTRKT,Something Goes Right (feat. Sampha),6,86058,86050,86051,7,1
SBTRKT,SBTRKT,SBTRKT,Pharaohs (feat. Roses Gabor),4,86059,86050,86051,8,1
SBTRKT,SBTRKT,SBTRKT,Ready Set Loop,4,86060,86050,86051,9,1
SBTRKT,SBTRKT,SBTRKT,Never Never (feat. Sampha),6,86061,86050,86051,10,1
SBTRKT,SBTRKT,SBTRKT,Go Bang,4,86062,86050,86051,11,1
School of Seven Bells,School of Seven Bells,Alpinisms,Half Asleep,6,86878,86874,86875,3,1
School of Seven Bells,School of Seven Bells,Alpinisms,Prince of Peace,6,86885,86874,86875,10,1
Seu Jorge,Seu Jorge,Cru-rgo,Don't,6,79296,79274,79295,6,1
Shearwater,Shearwater,Rook,Home Life,4,79267,79238,79263,4,1
Shearwater,Shearwater,Rook,The Snow Leopard,6,79272,79238,79263,9,1
The Shins,The Shins,Port of Morrow,The Rifle's Spiral,4,99710,99669,99670,1,1
The Shins,The Shins,Port of Morrow,Simple Song,6,99711,99669,99670,2,1
The Shins,The Shins,Port of Morrow,It's Only Life,4,99712,99669,99670,3,1
The Shins,The Shins,Port of Morrow,Bait and Switch,4,99713,99669,99670,4,1
The Shins,The Shins,Port of Morrow,September,6,99714,99669,99670,5,1
The Shins,The Shins,Port of Morrow,No Way Down,6,99715,99669,99670,6,1
The Shins,The Shins,Port of Morrow,For a Fool,6,99671,99669,99670,7,1
